,Tweet,Sentiment
1546,"RT @Daily_Express: King Charles III must tie up 'loose ends' by addressing rift with Meghan and Harry
https://t.co/UBBA9LYgAz",-1
1547,@_PeterHunt King Charles &amp; Prince William are cowards who are afraid of those they are paying to drag Harry’s family on the mud they know they are nothing without the right wing media they use to attack Harry &amp; his,-1
1548,RT @GGMiller6477: @kinseyschofield @applema94099498 Wonderful the photo of King Charles III &amp; Queen Consort Camilla alongside The Prince an…,1
1549,RT @BurnerRoyalty: @QueenOfLockdown @Colette93858190 @PeterTolar1 This was how Charles “protected” Harry:  by having Mark Bolland leak nega…,1
1550,King Charles reveals when his son Prince William succeeds him as monarch The News International – Entertainment https://t.co/m2NIDQdAVN,1
1551,"@dtmooreeditor BTW, before the 1975 Dismissal, people spoke of Prince Charles becoming GG of Australia or Canada for a few years, as real-world preparation for his future role as British monarch.  After the Dismissal, this idea seemed to get forgotten.",1
1552,@liberocerte @hrrysgreysuit @Oprah It was Charles who made the offer to Harry about naming them Prince Archie and Princess Lilibet. Harry said he wanted to hold off on that and let the kids choose for themselves if they wanted that. Anne chose no titles for her kids so they'd have more freedom w/out royal rules.,1
1553,RT @intherealworld4: Prince Andrew proved himself untouchable even though named as a rapist by victim of his best friends Epstein and Maxwe…,1
1554,@hopefulgoodgirl @Marcela31097586 @AgathedeLili So then explain why edward the second son has kids with prince and princess explain that one to me. Charles is king he is now the second son.,0
1555,"RT @christypeaslee1: @OprahDaily Umm. NOPE Oprah, Archie and Lilibet will only receive the Prince and Princess titles after King Charles ap…",0
1556,"Would someone kindly explain, how prince Charles can become king after years of infidelity and the main one being, in the monarch as a rule....he got divorced🤔if you divorce...you are not allowed the crown.....someone explain to me as I'm worried about our future with him😐 https://t.co/aFDt4KpxdE",1
1557,RT @__theboyy_: Eight Thousand Prince Charles pounds in one sitting is crazy.,-1
1558,@BellarR10 @MarilynZeman1 @Marcela31097586 @AgathedeLili Prince and princess henry of wales duke and duchess of sussex. Now that Kong Charles the third is king they are still prince and princess henry (no wales) Duke and duchess of sussex… was that easier sweetie… did i really have to dumb it down 😂😂😂,1
1559,King Charles reveals when son Prince William succeeded him as monarch https://t.co/F8xmIkyn8b,1
1560,@BellarR10 @MarilynZeman1 @Marcela31097586 @AgathedeLili Of wales and dianna was princess charles of wales. Calling them princess kate and princess diana is technically not correct. Prince harry marries meghan she becomes princess henry of wales. Queen Elizabeth II grants them a second title of duke and duchess of sussex. So they are…,1
1561,"@ToodlePipCheers @richardaeden Meaningless titles. no power what so ever. Prince Charles was told by the Prime minister who has actual power over him, to not dare go talk about the environment to a summit. he did what he was told. Harry and meghan do what ever they want and that's freedom and power.",1
1562,"So regarding the video posted by one of Oprah’s accounts - Archie and Lilibet are NOT yet Prince and Princess. 

They are eligible by birthright to receive the titles as grandchildren of King Charles III, but His Majesty has not issued the letters patent.",0
1563,@richardaeden @mailplus I would always curtsy to King Charles &amp; some of the other royals too. I had the pleasure of curtsying to the King some years ago when he was Prince.,1
1564,@misanharriman @OneYoungWorld Was then when Prince Charles invited him to visit his grandmother and he declined?,0
1565,TOM EATON: King Charles and Prince Cyril to share a cup of tea by palace light https://t.co/uuyJAkcw5X,1
1566,@ladbible Everyone knows prince Charles is a beast,0
1567,"@misanharriman @OneYoungWorld His Majesty King Charles III with Her Majesty Queen Consort Camilla and His Royal Highness Prince William, The Prince of Wales with His Royal Highness Catherine, The Princess of Wales definitely look much better and much more real. https://t.co/OyvXwiNULd",1
1568,@SamanthaMalin If Truss has banned him why doesn’t Charles send the Prince of Wales?  For if he was still the Prince of Wales he’d be free to attend.,1
1569,"@xucando173 @GillianLazarus @PaulHug02545842 @derekthedogYoga I'm from N.Ire which you will know has seen its fair share of terrorist atrocities. A few years ago, Prince (as he was then) Charles shook the hand of Martin McGuinness - a man almost certainly involved in the murder of C's great uncle, Lord Mountbatten. 

https://t.co/B9X845Ihc7",1
1570,"The Queen Mother,Queen Elizabeth II, Princess Diana, Prince Charles 
1982❤️🇬🇧❤️🇬🇧❤️🇬🇧❤️🇬🇧❤️🇬🇧❤️🇬🇧❤️🇬🇧❤️ https://t.co/1OWhJl8FPE",0
1571,"RT @HerrmannTimea: @HRHNikita_Black Diana wanted desperately ""a prince in a white horse"" to give her all the love she needed.
Then she real…",1
1572,"@USArmy @UKParliament @BBCNews @FoxNews @DeptofDefense @metpoliceuk #Scotland @KremlinRussia_E 
This is God truth. #KingCharles
Prince Charles scammed me for the past few days He &amp; #PrinceAndrew 
Charles was to deliver money &amp; was here for her will but he scammed me in #NC  😭",1
1573,"RT @chrisshipitv: JUST RELEASED:
A new official photograph of King Charles, the Queen Consort, the Prince and Princess of Wales.
Taken at B…",0
1574,"RT @Matt_W_Perez: Prince Charles at 40:
I can't wait to be king.
Prince Charles at 50:
I can't wait to be king.
Prince Charles at 60:
Can't…",0
1575,"The King, Prince Charles.",0
1576,"British throne, James Francis Edward Stuart (""The Old Pretender""), led by James's son Charles Edward Stuart (""The Young Pretender"" or ""Bonnie Prince Charlie""), attempted and failed to depose George in the last of the Jacobite rebellions. Frederick died suddenly in 1751, nine",-1
1577,"Hey @hollieahughes I didn’t mind Queen on lowest denomination bank note

But except being born to same mother as Prince Andrew,Charles has done nothing to deserve being on it 

Remember Matthew Flinders on 10 Shilling note?

#auspol @SkyNewsAust @MThistlethwaite @peterstefanovic https://t.co/6Fdm4HOcRC",1
1578,@Smith678Duchess @OK_Magazine Agreed. I think Charles should take the Duchy of Sussex off the non working Royals. Harry will still be Prince as is his birthright but not his children. And I hope he gives Edinburgh to Edward. And takes York from Andrew.,1
1579,@CoutureRoyals @RoyalArjan Wishing them a very safe pregnancy and delivery. Prince Charles surely deserves to have a sibling,1
1580,@ArtsGirly I think she’s just fine with Harry. Who else would she want? Prince W or Charles?? Lmaooo… bffr for once.,1
1581,"RT @EnvironmentRw: On the sidelines of #CHOGM2022, HRH The Prince Charles and @UKinRwanda delegation were welcomed by Min. @MujaJeanne on @…",1
1582,"@RoyalFamilyITNP Like Camilla or not, she is the right match for Charles. The one thing she does well is support Charles. Even after 17 years of marriage, she is still doing it. She takes a back seat and lets him shine as king. Same as Prince Phillip did for the late Queen.",1
1583,Why does Charles III have to pay rent to Prince William since he became king? https://t.co/kxqOhDvH22,-1
1584,"Harry is jealous of little Prince George, petty but true JUDY FINNIGAN https://t.co/5xDtycmWei",-1
1585,"@E2Villiers Prince Charles, il faut arrêter tes conneries.",0
1586,"@CrocodileCat2 @Cynthia36260183 @sage1411 no skin off my nose..  facts  are facts.. cross  checked.. etc.. 
fact remains.. D  &amp;  Hewitt met even before she got married.. &amp;  continued  to know  each other  after  wills birth..  Hewitt  played  polo  w/Prince  charles",1
1587,"@sage1411 @Oprah It will be ~4 years before Markle divorces H though.
1) She first has to use up his inheritance from the Queen Mother, Diana, and  Queen Elizabeth/Prince Philip.
2) She won't miss the chance to be in the limelight during Charles' coronation/reign
3) HER brand isn't strong enough",-1
1588,"@jessameepod @alaskapride1 I live in Carmarthenshire West Wales
Charles has his official residence here not far from where I live
We have the Highest poverty in Europe.
Charles has been Prince of Wales for 60 yrs
Not a single benefit to wales but very costly.
People do not visit wales because of the crown.",-1
1589,"@richardaeden Fascinating timing for who? There is only one photograph that is of any importance now and that is of our new King Charles,Queen Consort Camilla and the new Prince &amp; Princess of Wales William and Catherine 🤷‍♀️",1
1590,"@Albert_PrinceC The precedent is for LP to be issued for those that the Sovereign intends to have the title of prince/ss but who are not covered by the 1917 LP.

King Charles &amp; Princess Anne were titled via LP before they were born bc they wouldn't have been eligible until HMQ became Queen",0
1591,"@ladbible @SkyBet Can you do a market on this? I'd like a #RequestABet of Prince Andrew to be charged with noncing, over 2.5 allegations against Charles and Meghan to still be the least favourite Royal in the 2022/2023 season.",1
1592,"King Charles III will need to pay his son and new landlord William, the new Prince of Wales and Duchy of Cornwall, around £700,000 in rent per year.
https://t.co/jKYglIPsvR",-1
1593,"RT @ToodlePipCheers: @richardaeden HRH King Charles III of England, Wales, Scotland, N Ireland,ruler of Commonwealth, HRH Queen Camilla, HR…",0
1594,"RT @manc_lass3: 1/8 
With no illl will to Diana, may she RIP when the user's have stop pretending to love her just for the sake of MM

Dian…",1
1595,King Charles III may remove Princess Beatrice and Princess Eugenie's royal titles due to Prince Andrew: expert https://t.co/fwzgV89Daw via @YahooNews,0
1596,"@_PeterHunt What the @RoyalFamily needs, is to remember Prince Harry’s Book isn’t the last word, nor will Charles’s war on his grandchildren (due to their mother being a unbeatable adversary)
It will be Meghan’s book, full of documented abuse that will come after Firm/Archie/Lilibet PR fail. https://t.co/nxv7tseSpb",-1
1597,"1/8 
With no illl will to Diana, may she RIP when the user's have stop pretending to love her just for the sake of MM

Diana was the first person to commit infidelity during marriage with Prince Charles, according to a former aide.",1
1598,"@GrouchyOldGamer Prince Edward has not been waiting for over a year.  When Prince Philip died his titles went to his oldest son, Prince Charles.  Now that we have King Charles the Edinburgh titles have gone back to the Crown.  I do wish King Charles would hurry up and give it to Prince Edward.",-1
1599,"@SharP_wisewords @sage1411 If you read past letters of patent there was a query and it was said titles are up to the Monarch and letters while being clearer are not needed. What is stated by the Monarch  Carrie’s more weight. Charles called them Harry &amp; Meghan, William and Kate Prince &amp; Princess of Wales",0
1600,"RT @genxpixvault: @RoyallyBlunt Oh, those old days when they thought they could lie, be rude and cruel to the Queen and poke Prince Charles…",-1
1601,@miyanextdoor How dare u compare that monstrosity to Sir Prince Charles the 2nd,0
1602,"Prince William : Cette grosse somme d’argent qu’il va recevoir de son père, Charles III https://t.co/bqra9HML3Q",0
1603,'No way back' for Harry and Meghan after new photo released https://t.co/xzKJO7vAay Great picture. Don't notice any worthy people missing!,1
1604,@alva_maravilla Don't forget he also walked in front of then Prince Charles,1
1605,RT @Hazel29630360: @fistacuff789 @BaronessBruck Your ignorance makes me feel embarrassed for you dear. This is an official photograph relea…,-1
1606,Prince Harry déshérité par Charles – Cette photo avec Prince William qui confirme tout https://t.co/e6ro7WXLv0,-1
